game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
61,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-21&is_playoff_game=N,2017-03-21,GSW,@,DAL,W (+25),1,29:52,4,7,.571,2,3,.667,0,0,,0,3,3,2,1,0,0,2,10,9.2,+6,.714,.714,0.0,8.8,5.7,8.8,1.7,0.0,0.0,11.1,138,98,Patrick McCaw
62,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,GSW,,SAC,W (+14),1,16:11,2,3,.667,0,1,.000,0,0,,1,1,2,0,0,1,0,2,4,3.6,0,.667,.667,6.7,8.0,7.3,0.0,0.0,4.8,0.0,8.2,142,108,Patrick McCaw
63,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-26&is_playoff_game=N,2017-03-26,GSW,,MEM,W (+12),1,12:50,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,0,1,0,0.9,+1,.000,.000,0.0,8.7,5.1,9.6,4.2,0.0,0.0,3.9,72,105,Patrick McCaw
64,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-28&is_playoff_game=N,2017-03-28,GSW,@,HOU,W (+7),1,11:40,1,3,.333,1,2,.500,0,0,,0,0,0,3,1,0,0,0,3,4.4,+4,.500,.500,0.0,0.0,0.0,30.2,4.1,0.0,0.0,11.1,135,106,Patrick McCaw
65,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-03-29&is_playoff_game=N,2017-03-29,GSW,@,SAS,W (+12),0,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,121,Patrick McCaw
66,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,GSW,,WAS,W (+24),1,13:18,1,3,.333,0,1,.000,2,2,1.000,1,0,1,1,0,0,1,0,4,2.7,+11,.515,.333,9.3,0.0,4.4,7.8,0.0,0.0,20.5,15.3,109,119,Patrick McCaw
67,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,GSW,,MIN,W (+14),0,8:49,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,1,1,2,1.6,-9,1.000,1.000,0.0,10.7,6.0,0.0,5.6,0.0,50.0,10.1,70,104,Patrick McCaw
68,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,GSW,@,PHO,W (+9),1,26:08,4,5,.800,1,2,.500,0,0,,0,5,5,4,3,0,1,2,9,12.6,-7,.900,.900,0.0,17.7,9.8,19.5,5.2,0.0,16.7,9.6,155,99,Patrick McCaw
69,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-08&is_playoff_game=N,2017-04-08,GSW,,NOP,W (+22),0,20:35,0,4,.000,0,3,.000,2,2,1.000,0,0,0,2,2,0,2,1,2,0.2,+8,.205,.000,0.0,0.0,0.0,9.5,4.9,0.0,29.1,14.3,52,101,Patrick McCaw
70,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),1,27:04,4,9,.444,1,3,.333,0,0,,0,0,0,0,0,0,0,2,9,3.5,-9,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,97,123,Patrick McCaw
