game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
4,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),1,18:49,4,6,.667,0,0,,3,3,1.000,0,7,7,1,1,0,0,2,11,11.4,+32,.751,.667,0.0,38.8,21.3,7.1,2.6,0.0,0.0,17.3,157,99,Zaza Pachulia
5,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),1,14:01,3,4,.750,0,0,,4,4,1.000,0,1,1,0,0,1,1,2,10,7.6,+6,.868,.750,0.0,8.6,4.2,0.0,0.0,6.5,14.8,23.6,143,106,Zaza Pachulia
6,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),1,8:58,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,0,2,3.0,+2,1.000,1.000,0.0,24.9,12.4,14.6,0.0,0.0,0.0,4.8,211,109,Zaza Pachulia
7,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),1,12:27,3,5,.600,0,0,,1,1,1.000,2,2,4,1,0,1,0,2,7,7.3,-2,.643,.600,17.1,16.1,16.6,15.2,0.0,7.0,0.0,20.7,147,94,Zaza Pachulia
8,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),1,19:09,1,5,.200,0,0,,0,0,,0,8,8,0,2,0,1,4,2,0.7,+24,.200,.200,0.0,37.1,21.8,0.0,5.1,0.0,16.7,14.1,34,83,Zaza Pachulia
9,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),1,25:35,4,6,.667,0,0,,3,4,.750,5,4,9,3,1,1,1,3,11,14.3,+11,.709,.667,23.5,18.8,21.1,17.9,2.0,3.0,11.4,14.4,154,116,Zaza Pachulia
10,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),1,6:54,2,4,.500,0,0,,0,0,,0,1,1,2,0,0,0,0,4,3.7,+7,.500,.500,0.0,12.4,7.8,38.6,0.0,0.0,0.0,24.5,122,106,Zaza Pachulia
11,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),1,14:26,4,5,.800,0,0,,0,1,.000,2,3,5,0,2,0,0,3,8,8.8,+5,.735,.800,11.5,19.6,15.3,0.0,6.7,0.0,0.0,15.5,147,80,Zaza Pachulia
12,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),1,12:43,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,2,1,2,0.0,+13,.500,.500,18.4,0.0,8.0,0.0,0.0,0.0,50.0,12.6,75,114,Zaza Pachulia
13,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),1,13:28,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,4,4,0,-6.7,-2,.000,.000,0.0,7.7,4.4,8.9,0.0,0.0,57.1,22.4,10,120,Zaza Pachulia
14,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),1,15:40,2,2,1.000,0,0,,2,4,.500,2,1,3,0,0,0,0,2,6,5.5,-11,.798,1.000,13.3,8.8,11.3,0.0,0.0,0.0,0.0,10.0,167,148,Zaza Pachulia
15,/play-index/pgl_cum_stats.cgi?player=pachuza01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),1,9:53,0,1,.000,0,0,,0,0,,3,0,3,1,0,0,2,4,0,-1.5,-9,.000,.000,35.5,0.0,17.8,10.6,0.0,0.0,66.7,12.6,74,127,Zaza Pachulia
