game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
73,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,CLE,,IND,W (+5),0,10:47,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,-0.1,-1,.000,.000,0.0,20.3,10.5,11.4,0.0,0.0,0.0,8.8,41,124,Richard Jefferson
74,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,CLE,,ORL,W (+20),0,14:47,2,4,.500,1,2,.500,0,2,.000,0,2,2,0,0,0,0,3,5,1.6,-5,.512,.625,0.0,13.5,7.6,0.0,0.0,0.0,0.0,15.3,91,111,Richard Jefferson
75,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,CLE,@,BOS,W (+23),0,10:11,3,3,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,0,7,7.1,+5,1.167,1.167,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.9,233,95,Richard Jefferson
76,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-07&is_playoff_game=N,2017-04-07,CLE,,ATL,L (-14),0,16:42,1,4,.250,0,2,.000,2,2,1.000,0,0,0,0,1,0,1,1,4,1.2,-20,.410,.250,0.0,0.0,0.0,0.0,3.0,0.0,17.0,16.7,69,117,Richard Jefferson
77,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-09&is_playoff_game=N,2017-04-09,CLE,@,ATL,L (-1),0,18:10,0,1,.000,0,1,.000,0,0,,1,1,2,1,1,0,1,3,0,-0.2,-2,.000,.000,6.1,5.8,6.0,6.5,2.7,0.0,50.0,4.8,59,115,Richard Jefferson
78,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,CLE,@,MIA,L (-3),0,20:37,0,1,.000,0,1,.000,0,0,,1,3,4,2,0,1,1,2,0,1.2,-8,.000,.000,5.8,15.7,11.1,11.7,0.0,4.1,50.0,4.3,77,112,Richard Jefferson
79,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,CLE,,TOR,L (-15),0,25:35,1,4,.250,1,3,.333,4,5,.800,0,6,6,2,1,0,1,1,7,7.0,-5,.565,.375,0.0,25.6,12.5,14.4,2.1,0.0,13.9,13.3,111,108,Richard Jefferson
1,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-15&is_playoff_game=Y,2017-04-15,CLE,,IND,W (+1),0,18:18,1,3,.333,1,1,1.000,2,4,.500,0,1,1,1,1,0,0,3,5,3.3,+3,.525,.500,0.0,7.3,3.5,6.7,3.0,0.0,0.0,12.4,120,122,Richard Jefferson
2,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-17&is_playoff_game=Y,2017-04-17,CLE,,IND,W (+6),0,10:42,1,2,.500,0,1,.000,0,0,,1,0,1,1,0,0,0,1,2,2.0,-1,.500,.500,14.5,0.0,6.4,12.0,0.0,0.0,0.0,8.6,143,124,Richard Jefferson
3,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-04-20&is_playoff_game=Y,2017-04-20,CLE,@,IND,W (+5),0,3:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-12,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,133,Richard Jefferson
4,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-03&is_playoff_game=Y,2017-05-03,CLE,,TOR,W (+22),0,6:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-6,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.3,0,111,Richard Jefferson
5,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-17&is_playoff_game=Y,2017-05-17,CLE,@,BOS,W (+13),0,12:14,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,2,0,0.9,+1,,,10.1,8.7,9.3,10.1,0.0,0.0,,0.0,225,118,Richard Jefferson
6,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-19&is_playoff_game=Y,2017-05-19,CLE,@,BOS,W (+44),0,19:13,3,7,.429,2,4,.500,2,4,.500,2,3,5,1,0,2,1,0,10,8.9,+6,.571,.571,13.1,16.3,14.9,6.2,0.0,8.5,10.2,22.8,119,88,Richard Jefferson
7,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-21&is_playoff_game=Y,2017-05-21,CLE,,BOS,L (-3),0,4:18,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-1.4,+2,.000,.000,29.4,0.0,13.3,0.0,0.0,0.0,0.0,33.2,31,132,Richard Jefferson
8,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-23&is_playoff_game=Y,2017-05-23,CLE,,BOS,W (+13),0,6:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,+6,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.4,0,117,Richard Jefferson
9,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-05-25&is_playoff_game=Y,2017-05-25,CLE,@,BOS,W (+33),0,14:54,3,5,.600,1,3,.333,2,2,1.000,0,3,3,1,0,0,1,5,9,5.3,-10,.765,.700,0.0,22.0,12.6,8.4,0.0,0.0,14.5,20.8,134,107,Richard Jefferson
10,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,CLE,@,GSW,L (-22),0,14:48,3,6,.500,0,2,.000,3,4,.750,1,3,4,0,0,0,2,5,9,3.2,-7,.580,.500,6.4,16.8,11.9,0.0,0.0,0.0,20.5,27.1,97,114,Richard Jefferson
11,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,CLE,@,GSW,L (-19),0,13:09,2,3,.667,1,2,.500,2,4,.500,0,1,1,0,1,0,0,3,7,5.0,-7,.735,.833,0.0,8.9,3.9,0.0,3.4,0.0,0.0,14.8,142,124,Richard Jefferson
12,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,CLE,,GSW,L (-5),0,15:41,0,2,.000,0,2,.000,1,2,.500,1,1,2,1,0,0,1,3,1,-1.3,-5,.174,.000,6.7,8.7,7.6,7.7,0.0,0.0,25.8,10.5,58,125,Richard Jefferson
13,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,CLE,,GSW,W (+21),0,21:59,2,4,.500,0,2,.000,4,6,.667,1,2,3,1,0,1,0,2,8,7.1,+13,.602,.500,6.2,9.5,8.1,5.2,0.0,4.5,0.0,13.0,146,124,Richard Jefferson
14,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,CLE,@,GSW,L (-9),0,17:27,1,3,.333,0,1,.000,2,2,1.000,2,0,2,0,0,0,1,4,4,1.1,+3,.515,.333,13.4,0.0,6.7,0.0,0.0,0.0,20.5,12.0,109,138,Richard Jefferson
